gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BnaA09G0665200WE	40.6496791394043	0.896739630325919	0.281210366062309	3.18885695034167	0.00142836541784828	0.0182815081951152
BnaA10G0000100WE	182.586978558135	0.681387228702053	0.238849122065919	2.85279352424833	0.00433367692941455	0.0404007730103368
BnaA10G0004200WE	166.346330678449	0.5988742921899	0.185774671149172	3.22365954672594	0.00126563772455669	0.0166823939168312
BnaA10G0005100WE	1494.8791821682	-1.05983709954636	0.248453844737842	-4.26573032373341	1.99249338792281e-05	0.000680530599969531
BnaA10G0006600WE	53.8553271937571	0.993600851317823	0.280596418436021	3.54103183802531	0.000398565480864591	0.00700613302532383
BnaA10G0007400WE	255.245062590537	-0.779564626482809	0.17001410543946	-4.58529381704979	4.53348456896952e-06	0.000214851310499118
BnaA10G0009400WE	350.040904966274	-1.08364010264805	0.16351806243646	-6.62703609926356	3.42493899174339e-11	8.60172402345517e-09
BnaA10G0011800WE	31.2104825224837	-1.81943467443277	0.602228121107524	-3.02117189593663	0.00251798368134321	0.0274666506015337
BnaA10G0015700WE	1109.10133874751	-0.718558273909753	0.197187576835173	-3.64403420054392	0.000268397732013084	0.00518812175727266
BnaA10G0022600WE	90.7176442080063	0.624318273384119	0.171812898648796	3.63371014803896	0.000279374700541555	0.00534315261747101
BnaA10G0023300WE	59.9009575521807	-0.828718801742073	0.248525576801322	-3.33454130720949	0.000854402093413636	0.0124609830123923
BnaA10G0026300WE	1166.40137306124	-0.520463537309995	0.0976417972759856	-5.33033548981999	9.80315004293035e-08	8.89964759957976e-06
BnaA10G0027600WE	310.512198433212	0.705505769904843	0.135843100204296	5.193534076032	2.06339153732653e-07	1.63288241242546e-05
BnaA10G0030900WE	164.951370424122	-0.711584485456721	0.204651760880415	-3.47705039231265	0.000506962525220487	0.00843101595273499
BnaA10G0033700WE	33.1167868582437	2.19015848907674	0.429349195234143	5.10111236585026	3.37663007131201e-07	2.51549943962644e-05
BnaA10G0046400WE	74.1659225966049	-1.20263124410638	0.409320323009463	-2.93811759764144	0.00330211743455589	0.033469649453877
BnaA10G0049500WE	2157.90208391349	0.630678534902585	0.094124357406177	6.70048170614332	2.07733606369186e-11	5.5144069103395e-09
BnaA10G0054800WE	243.246185897654	1.03092538494029	0.274644394813861	3.7536734934605	0.000174261821606002	0.00370445480070904
BnaA10G0055100WE	108.765628085567	-0.679619148863272	0.246334796454228	-2.75892467749497	0.00579918999265706	0.0494670788432017
BnaA10G0055400WE	71.8899921294106	-0.670555482239829	0.182436360561705	-3.67555831619995	0.000237329818899947	0.00470642423844047
BnaA10G0056400WE	35.8760947339789	1.05866969841947	0.314405397372287	3.3672122274857	0.000759322287528342	0.0114296452107187
BnaA10G0065200WE	343.856267198398	0.546491806932064	0.116376402518845	4.69589878277574	2.65436964349658e-06	0.000141567030702178
BnaA10G0065400WE	219.891583223748	-0.59576134654511	0.184708030012832	-3.2254220160527	0.00125787099344476	0.0166061143239094
BnaA10G0072600WE	68.2615366368635	0.64267935607567	0.212359166586544	3.02637915944991	0.00247501728257974	0.0271184855818263
BnaA10G0080600WE	43.1751676224558	1.17724589379377	0.325829908196803	3.61306885641299	0.000302594306541423	0.00566327996651511
BnaA10G0081600WE	58.5159970781578	0.575984499815221	0.207437003618253	2.77667190408905	0.00549185851361836	0.0477111651129317
BnaA10G0083600WE	369.631995465599	-0.575416866755554	0.115172894736604	-4.99611360877497	5.84972069727022e-07	4.02211451614603e-05
BnaA10G0084900WE	145.9332853952	0.541574326896741	0.182897581901708	2.96107975439386	0.00306562542786109	0.0316617733797956
BnaA10G0088600WE	80.6273758460774	0.527075802824135	0.171980501904602	3.06474162470176	0.00217858116269277	0.0247827640698835
BnaA10G0090000WE	287.550988423239	-1.00914828283908	0.334076805656566	-3.02070741144625	0.00252184921092512	0.0274945151038787
BnaA10G0094500WE	53.4384573858913	1.03873627454188	0.253998650118651	4.08953462570234	4.32239542310891e-05	0.00123747378045074
BnaA10G0095600WE	143.418735986534	0.595782200940827	0.145852776764128	4.08481904944684	4.411117835941e-05	0.00125601564341505
BnaA10G0095800WE	97.4048868778845	-0.777671815209314	0.227474909406887	-3.41871469357653	0.000629176601634076	0.00992064850591594
BnaA10G0099600WE	624.183802991203	0.589525788726045	0.113577176149978	5.19053042794072	2.0969584950969e-07	1.6532073910029e-05
BnaA10G0101400WE	1511.07726363926	-0.789003243512761	0.211283567025009	-3.73433322156743	0.000188213164579705	0.00392933626122547
BnaA10G0102800WE	232.487644717824	-0.575567348472018	0.174348214140404	-3.30125175821136	0.000962544701010343	0.013583798738148
BnaA10G0104500WE	175.549349979105	-1.75768820452909	0.49000011567807	-3.58711793791471	0.00033435312023098	0.00608973958109763
BnaA10G0107400WE	534.031731393903	-1.42163739807225	0.354921947355577	-4.00549306309306	6.18882501702462e-05	0.00165016973212999
BnaA10G0107900WE	76.6443886432831	0.960641850597954	0.214862875412407	4.47095315444374	7.78717559285402e-06	0.000326936655370854
BnaA10G0119800WE	564.727902649586	-1.64846539617481	0.477913991069174	-3.44929302548125	0.00056205642217027	0.00915130840786703
BnaA10G0121500WE	140.267862036937	0.746481599216412	0.218637273597974	3.41424674270788	0.000639586243086747	0.0100520622669784
BnaA10G0129500WE	45.3002869721624	-1.04601474079303	0.256918910559553	-4.07138088245382	4.67352595443662e-05	0.00131643402002002
BnaA10G0132700WE	1006.15059571192	-1.08452940857425	0.333865230374355	-3.24840477505908	0.00116054046826433	0.0156776405678551
BnaA10G0139600WE	734.121579051687	0.581001612437601	0.184865663524783	3.1428314017855	0.00167322185217462	0.0205680747139238
BnaA10G0141800WE	669.053400547457	-1.37129978245839	0.444181277222571	-3.08725255380645	0.00202015882954675	0.0235490554832824
BnaA10G0149800WE	86.0875499783203	-0.787009246441511	0.227771100840278	-3.45526383082897	0.000549754582851925	0.0089858950561089
BnaA10G0150400WE	289.123784521869	-0.561774706375149	0.136893506436032	-4.10373523917042	4.06532681720263e-05	0.00117998572572396
BnaA10G0150500WE	117.756030119828	0.552979262451367	0.192204376001795	2.8770378383383	0.00401427456797679	0.0383467766731387
BnaA10G0150800WE	41.2039152650408	-2.02316712611646	0.570085097698588	-3.54888618257854	0.000386864258752743	0.00685792930710378
BnaA10G0154700WE	196.905062400614	-0.51982605899543	0.151085568558316	-3.44060696170852	0.000580410976519325	0.00935778093266596
BnaA10G0163700WE	217.166118473353	-0.987423062882358	0.140785085406199	-7.01369083261485	2.32112004094946e-12	7.31973058327085e-10
BnaA10G0164400WE	148.214296465273	0.559118910700344	0.182608833167054	3.06183934809359	0.00219981483064758	0.0249746958994032
BnaA10G0164500WE	60.5891890654801	-0.98980049398936	0.239975667973706	-4.12458688977506	3.71400765866486e-05	0.00110949365541112
BnaA10G0165000WE	389.281636712031	-0.621197741950676	0.113426244280106	-5.47666676167666	4.33412317437797e-08	4.57888650326853e-06
BnaA10G0165100WE	167.848716952817	0.680805811845557	0.19082505909959	3.56769606181675	0.000360133893357273	0.00647160914961042
BnaA10G0165200WE	79.7978238493856	1.27883723172883	0.237094205744267	5.3937936935844	6.89854212076664e-08	6.72880589835336e-06
BnaA10G0166100WE	189.172668265637	-1.10947706218019	0.291951415299717	-3.80021128187099	0.000144572771176054	0.003194768792764
BnaA10G0169400WE	96.8063085050534	-0.645011038523883	0.209346217047455	-3.08107329389989	0.00206255870845692	0.0238971926381492
BnaA10G0174400WE	679.407847896363	-0.515337193737602	0.0996589077788379	-5.17100984972897	2.3283229319537e-07	1.81177217833028e-05
BnaA10G0174600WE	762.31052260364	-1.06363969750144	0.133494899373265	-7.96764297733506	1.61729295599598e-15	8.8094157351147e-13
BnaA10G0174900WE	163.67797955476	0.926920914769607	0.21713069462507	4.26895384998499	1.96391893140195e-05	0.000672963135791344
BnaA10G0177700WE	138.84052324493	-0.542100655593312	0.136847816417306	-3.96133946295658	7.45304843285427e-05	0.0019225332362381
BnaA10G0177900WE	157.600204562411	-0.583167921171367	0.155506227099148	-3.75012584415381	0.000176745847127866	0.00374965822976074
BnaA10G0179000WE	685.027425111532	0.541667585590313	0.183042580636432	2.959243601718	0.00308395212546584	0.0317884296009556
BnaA10G0183600WE	167.337223582124	-0.621393677749062	0.19108463482432	-3.25192906441882	0.00114624624928262	0.0155598760940175
BnaA10G0184500WE	193.266251756482	-0.566057346168996	0.170800355689959	-3.31414617892552	0.000919234366691602	0.0131227119835872
BnaA10G0184900WE	116.86146327931	-0.645824901760007	0.186612762180924	-3.46077564156019	0.000538621504096679	0.00885003093681287
BnaA10G0185300WE	49.9699352844791	-1.3233490195102	0.280901174874298	-4.71108396076445	2.46402688892553e-06	0.000133694975129773
BnaA10G0188700WE	139.89576646579	-0.879739453879793	0.230495749761936	-3.8167274441651	0.000135233414228041	0.0030298930873678
BnaA10G0188800WE	136.14999343595	0.504056692101705	0.146990690090356	3.42917426805642	0.000605420659819617	0.0096391806664144
BnaA10G0191800WE	359.7438907479	-0.876970989626511	0.242407421017749	-3.61775636217959	0.000297167930954879	0.00560927873992329
BnaA10G0196500WE	58.5355924935953	1.41549642052891	0.296369438573008	4.77612140895633	1.78708522359913e-06	0.00010211706873051
BnaA10G0199100WE	1100.38515923607	-1.0624431192564	0.133233516415268	-7.97429316467885	1.5325536710192e-15	8.45767974603781e-13
BnaA10G0200200WE	269.558149372802	0.517876174660601	0.163426485820515	3.16886318677479	0.00153036414272241	0.0192463366938721
BnaA10G0201600WE	1465.92736503284	-0.584335826494731	0.178955482911612	-3.26525802388151	0.00109364403297893	0.0150194945864195
BnaA10G0204700WE	564.591686116281	-0.783595842088737	0.153291816636221	-5.11179173998764	3.19117523129287e-07	2.39435190609813e-05
BnaA10G0205100WE	1130.82117823819	-0.501538067661795	0.154444749263911	-3.24736237426096	0.0011647998201699	0.0157036432200469
BnaA10G0206800WE	158.383533777097	0.865078888353227	0.153358719177032	5.6408849330217	1.6917839777254e-08	2.09931371579168e-06
BnaA10G0209600WE	220.648128157842	-0.613072063691833	0.201480095592051	-3.04284183452621	0.00234355474977439	0.026114073675621
