gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BnaC08G0445200WE,127.8770509,0.578552061,0.187263805,3.089502855,0.002004918,0.043635111
BnaC08G0447700WE,160.8384602,0.72739093,0.198705118,3.660655235,0.000251571,0.010894258
BnaC08G0453400WE,149.8936375,0.841763758,0.179512547,4.689163913,2.74E-06,0.000393918
BnaC08G0458400WE,40.9618812,-1.482610711,0.378784141,-3.9141309,9.07E-05,0.005251814
BnaC08G0464000WE,83.59913963,-0.673579554,0.209278104,-3.218585898,0.001288244,0.032310564
BnaC08G0470500WE,14.5402907,1.683901165,0.542752768,3.102519717,0.001918808,0.042497524
BnaC08G0472600WE,64.37863171,1.103484509,0.299171479,3.688468269,0.000225608,0.010027477
BnaC08G0474700WE,47.58895225,0.936217183,0.264806302,3.535479241,0.000407036,0.015218438
BnaC08G0479000WE,7.414906111,2.184079267,0.676064445,3.230578508,0.0012354,0.031361393
BnaC08G0487600WE,7.661232269,2.94763103,0.829135331,3.555066247,0.000377884,0.014501918
BnaC08G0490700WE,467.0699174,-0.806837587,0.266481825,-3.027739647,0.002463903,0.049705028
BnaC08G0493300WE,106.5969311,0.873334148,0.264033177,3.307668215,0.000940762,0.026337807
BnaC08G0497500WE,31.45939703,-1.146913088,0.307076435,-3.734943349,0.000187757,0.008745589
BnaC09G0001000WE,306.7221184,-0.642941323,0.120680171,-5.327646748,9.95E-08,2.50E-05
BnaC09G0010800WE,47.53790932,-1.26930975,0.306106907,-4.146622381,3.37E-05,0.002559708
BnaC09G0012800WE,191.2531344,-0.568422232,0.185301641,-3.067550989,0.002158206,0.045763606
BnaC09G0013700WE,131.5131065,0.694538929,0.20866865,3.328429685,0.00087337,0.025110122
BnaC09G0017000WE,109.193637,-0.666023861,0.19554995,-3.40590146,0.00065946,0.021010222
BnaC09G0017400WE,51.41653676,-0.834314161,0.248982528,-3.350894413,0.00080551,0.023773691
BnaC09G0017900WE,635.0525292,0.752331865,0.207638612,3.623275344,0.000290896,0.012053288
BnaC09G0026700WE,11.98111218,2.274753514,0.54340836,4.186084869,2.84E-05,0.002260498
BnaC09G0028700WE,152.520612,-0.666047583,0.213677822,-3.117064647,0.001826615,0.041136383
BnaC09G0033200WE,48.31009519,-3.525896563,0.836233253,-4.216403197,2.48E-05,0.002056216
BnaC09G0034600WE,405.8393409,-0.847878626,0.238012834,-3.562323134,0.000367588,0.014281753
BnaC09G0042600WE,122.02123,-0.962276391,0.278640218,-3.45347272,0.000553418,0.018856988
BnaC09G0043600WE,59.92167643,-0.92024418,0.211523221,-4.350558653,1.36E-05,0.001344055
BnaC09G0055800WE,152.1260201,0.852434044,0.189328038,4.502418421,6.72E-06,0.000768418
BnaC09G0057100WE,7.48362273,2.230684,0.708624281,3.147907939,0.001644435,0.038235302
BnaC09G0060400WE,180.7408634,0.735406895,0.169176059,4.346991523,1.38E-05,0.001350944
BnaC09G0067400WE,35.0845662,-0.941658109,0.293197153,-3.211689131,0.001319571,0.032906038
BnaC09G0075100WE,45.86430632,0.960796139,0.257410752,3.732540823,0.000189558,0.008814951
BnaC09G0078200WE,9.932665844,-2.854408395,0.723889933,-3.943152496,8.04E-05,0.004859354
BnaC09G0081400WE,76.22530158,0.796622376,0.229790444,3.466734132,0.000526823,0.018199931
BnaC09G0084600WE,11.76937922,-3.476565014,0.847729688,-4.101030154,4.11E-05,0.002957224
BnaC09G0087100WE,212.6243988,0.515114097,0.13531205,3.806860499,0.000140742,0.007142182
BnaC09G0089000WE,587.9102924,-0.649882254,0.213882238,-3.038505016,0.002377551,0.048868359
BnaC09G0091200WE,228.9411012,-0.835830882,0.275524124,-3.033603266,0.00241652,0.049320218
BnaC09G0092500WE,56.74658619,0.658631464,0.202616798,3.25062617,0.001151512,0.03007303
BnaC09G0092800WE,183.3145594,0.544323866,0.124713917,4.364579988,1.27E-05,0.001290186
BnaC09G0102000WE,39.71148098,-1.768735522,0.353547454,-5.002823534,5.65E-07,0.000106224
BnaC09G0104200WE,17.78726842,2.020386316,0.463971345,4.354549773,1.33E-05,0.001330073
BnaC09G0109100WE,26.23482414,1.271039621,0.419244908,3.031735382,0.002431523,0.049381475
BnaC09G0135900WE,874.9070944,-0.635461796,0.112603556,-5.643354576,1.67E-08,5.35E-06
BnaC09G0136400WE,10.23089507,-3.482061415,1.046518137,-3.327282434,0.000876974,0.025163663
BnaC09G0142100WE,14.10677318,-3.047369826,0.850588458,-3.582660682,0.000340112,0.01348811
BnaC09G0143300WE,208.7617424,0.798277256,0.161793801,4.933917433,8.06E-07,0.000140423
BnaC09G0146300WE,150.1706777,-0.860412543,0.189483654,-4.540827265,5.60E-06,0.000679838
BnaC09G0147200WE,336.4765069,-0.529903569,0.165479242,-3.202235899,0.001363653,0.033605265
BnaC09G0153200WE,6.061537248,2.438198849,0.723200289,3.371401929,0.000747867,0.022634765
BnaC09G0154500WE,211.1413963,-0.852642395,0.207715698,-4.104852939,4.05E-05,0.002918825
BnaC09G0158800WE,110.7100732,0.608997235,0.193164885,3.152732623,0.001617499,0.037777055
BnaC09G0161000WE,722.356631,0.510691919,0.137771925,3.706792353,0.000209901,0.009486753
BnaC09G0183300WE,32.05709181,1.122495863,0.338879495,3.312374695,0.000925076,0.026029542
BnaC09G0185300WE,87.26691223,0.79866458,0.255819464,3.121985203,0.00179636,0.040681943
BnaC09G0189000WE,24.0402057,-2.115269118,0.624868952,-3.385140372,0.000711419,0.021951087
BnaC09G0193900WE,125.8530617,-1.06559993,0.256635689,-4.152189169,3.29E-05,0.002519704
BnaC09G0213000WE,211.888926,-0.869644941,0.237989655,-3.654129179,0.000258056,0.011074176
BnaC09G0213700WE,57.21541462,0.934903154,0.279370835,3.346459394,0.000818507,0.024075703
BnaC09G0214000WE,36.42391059,-1.040260694,0.288281043,-3.608494971,0.000307978,0.01255673
BnaC09G0216100WE,362.9837256,-0.542024054,0.166778811,-3.249957547,0.001154222,0.030104815
BnaC09G0217100WE,41.46960062,-1.775133656,0.376014967,-4.720912222,2.35E-06,0.000349635
BnaC09G0219900WE,209.4854182,0.919477696,0.225403778,4.079247056,4.52E-05,0.003140436
BnaC09G0220600WE,122.4154535,0.582951828,0.179339892,3.250541874,0.001151853,0.03007303
BnaC09G0230600WE,241.542355,-0.608640728,0.142415486,-4.27369764,1.92E-05,0.001700358
BnaC09G0246800WE,906.9735543,0.578231701,0.07695678,7.513720005,5.75E-14,5.89E-11
BnaC09G0249700WE,35.22773481,1.015101673,0.296320677,3.425686261,0.000613248,0.020190724
BnaC09G0249900WE,198.2490692,-0.510657161,0.166081002,-3.074747593,0.002106808,0.045131447
BnaC09G0274400WE,201.8177659,-0.660037323,0.18346288,-3.597661412,0.000321091,0.01291619
BnaC09G0276000WE,62.79796653,-0.998539509,0.26203776,-3.810670301,0.000138591,0.007067304
BnaC09G0287100WE,125.4860124,0.677682779,0.218324054,3.104022521,0.001909088,0.042359016
BnaC09G0287400WE,381.0036707,-0.519408284,0.108274283,-4.797152857,1.61E-06,0.000251269
BnaC09G0328900WE,152.1316582,-1.027460575,0.276784198,-3.712135958,0.000205518,0.009316736
BnaC09G0351500WE,7.682408209,-3.01992168,0.904928263,-3.337194565,0.000846287,0.024643212
BnaC09G0357200WE,34.29258324,1.345155699,0.357626851,3.761338658,0.000169006,0.008116633
BnaC09G0368600WE,1500.431566,-0.931186153,0.281765124,-3.304831129,0.000950336,0.026440031
BnaC09G0370900WE,14.06704393,-1.615751759,0.499328645,-3.235848322,0.001212818,0.030983768
BnaC09G0391100WE,114.2664636,0.744325569,0.194350056,3.829819162,0.000128237,0.006727224
BnaC09G0426600WE,15.24970187,-1.54731439,0.475618597,-3.253267218,0.001140862,0.029860638
BnaC09G0428100WE,223.7649331,0.633190725,0.159020196,3.981825848,6.84E-05,0.004301524
BnaC09G0439800WE,134.4345607,-0.665735159,0.194074194,-3.430312626,0.000602886,0.020007783
BnaC09G0443700WE,43.49160982,0.805572607,0.250729478,3.212915429,0.00131395,0.032813587
BnaC09G0444600WE,111.5762051,-0.653456304,0.190665671,-3.427236279,0.000609758,0.020133578
BnaC09G0451300WE,75.36705275,1.155619575,0.202685116,5.701551253,1.19E-08,4.00E-06
BnaC09G0453400WE,55.43592974,-1.980350178,0.569883005,-3.475011819,0.000510831,0.017800412
BnaC09G0457400WE,45.38857403,-0.930680951,0.291796814,-3.189482913,0.001425276,0.034617906
BnaC09G0464300WE,78.21824914,-1.153441433,0.225923444,-5.10545258,3.30E-07,6.76E-05
BnaC09G0466500WE,41.35913012,1.021303305,0.287533839,3.551941259,0.0003824,0.014621563
BnaC09G0466800WE,121.1495853,0.838904162,0.168241166,4.986319241,6.15E-07,0.000112471
BnaC09G0473200WE,21.09557993,-2.114027039,0.472511984,-4.474017823,7.68E-06,0.000848275
BnaC09G0473600WE,473.4013867,0.550747292,0.095337994,5.776787055,7.61E-09,2.71E-06
BnaC09G0474500WE,27.16396186,1.141494799,0.317804181,3.591818068,0.000328379,0.013123082
BnaC09G0481900WE,493.9495093,1.179218679,0.150263281,7.847683536,4.24E-15,5.27E-12
BnaC09G0483600WE,129.2102024,0.579908389,0.189822436,3.055004459,0.002250572,0.047016441
BnaC09G0486300WE,6.750128684,2.854534812,0.876901592,3.255251031,0.001132922,0.029772091
BnaC09G0486600WE,57.96709047,-0.963181144,0.235624617,-4.087778075,4.36E-05,0.00307226
BnaC09G0488300WE,54.24657686,1.281640724,0.274427879,4.670227859,3.01E-06,0.000423016
BnaC09G0491800WE,295.8094083,-0.588251431,0.126398832,-4.653930918,3.26E-06,0.000446778
BnaC09G0492100WE,85.80334585,0.651988704,0.206562555,3.156374126,0.001597438,0.037408825
BnaC09G0498500WE,36.22296967,-0.993246581,0.293695604,-3.381891205,0.000719886,0.022120957
BnaC09G0499400WE,1138.978054,-0.500765027,0.130249349,-3.844664354,0.000120718,0.006458327
BnaC09G0504500WE,7.347351653,-2.131393003,0.611616497,-3.48485205,0.000492409,0.017296867
BnaC09G0508000WE,1385.045392,-0.51801189,0.123199952,-4.204643592,2.61E-05,0.002135629
BnaC09G0508300WE,91.80921195,4.005874244,0.389476947,10.28526662,8.21E-25,2.52E-21
BnaC09G0508800WE,4.441478169,5.355914692,1.396024858,3.836546794,0.000124776,0.006614543
BnaC09G0514000WE,69.60646333,-2.627963766,0.732241489,-3.588930434,0.000332037,0.013238188
BnaC09G0514500WE,40.59865735,-1.55393106,0.365555325,-4.250877922,2.13E-05,0.001848814
BnaC09G0534100WE,70.08089336,2.012403316,0.29316101,6.864498501,6.67E-12,5.28E-09
BnaC09G0534900WE,83.20289144,0.771999689,0.222022039,3.47713088,0.00050681,0.017719378
BnaC09G0535500WE,177.6177404,0.533588432,0.128765831,4.143866649,3.41E-05,0.002583181
BnaC09G0536800WE,166.6102182,0.789163334,0.231316298,3.41162011,0.00064578,0.020784666
BnaC09G0537000WE,39.97505975,1.276792126,0.346120873,3.688861977,0.000225259,0.010027477
BnaC09G0546000WE,104.8617744,-0.673854957,0.147808643,-4.558968558,5.14E-06,0.000639741
BnaC09G0546400WE,19.48145029,1.929561166,0.438505455,4.4003128,1.08E-05,0.001135768
BnaC09G0555100WE,184.6346165,-0.798750597,0.226241618,-3.530520185,0.000414743,0.015407407
BnaC09G0561400WE,91.90847391,1.10295315,0.239852397,4.598466245,4.26E-06,0.000550652
BnaC09G0562200WE,80.58146727,0.680986391,0.206387739,3.299548672,0.000968404,0.026725198
BnaC09G0568200WE,212.7448118,0.576025175,0.167197187,3.445184614,0.000570669,0.019219281
BnaC09G0568400WE,9.018459525,2.274146785,0.714525051,3.182739056,0.00145889,0.035107249
BnaC09G0570300WE,43.59822035,1.279868193,0.39971536,3.201948992,0.001365012,0.0336229
BnaC09G0575800WE,83.47514096,0.788009094,0.201546329,3.909816162,9.24E-05,0.005305383
BnaC09G0581600WE,266.4306324,-1.973329971,0.423860138,-4.65561584,3.23E-06,0.000445478
BnaC09G0586400WE,4536.968572,-0.503373038,0.119135614,-4.225210408,2.39E-05,0.002002814
Bnascaffold1211G0000100WE,4.012166349,4.330581166,1.330505355,3.254839335,0.001134565,0.029800298
Bnascaffold1338G0000100WE,171.4670235,0.579363732,0.181037946,3.200233679,0.001373162,0.03377591
Bnascaffold1556G0000400WE,42.16539171,1.003992507,0.327919805,3.061701346,0.002200829,0.046342357
Bnascaffold1556G0001400WE,29.16331778,-1.087224612,0.33847974,-3.212081795,0.001317769,0.032893239
Bnascaffold1556G0001800WE,4.937176705,-6.586367811,1.684346239,-3.910340795,9.22E-05,0.005305383
Bnascaffold1556G0002900WE,12.84153698,2.579072066,0.518187689,4.977100229,6.45E-07,0.000115933
Bnascaffold1716G0016300WE,56.63012578,-1.805801835,0.572605273,-3.153659109,0.001612373,0.037674174
Bnascaffold1716G0018200WE,147.139986,0.97047866,0.164437148,5.901821283,3.60E-09,1.43E-06
Bnascaffold1824G0000400WE,18.22822493,-2.321789039,0.682649257,-3.401144902,0.000671042,0.021205997
Bnascaffold1943G0000300WE,5.820244687,1.636176878,0.527950651,3.099109499,0.001941033,0.042736241
Bnascaffold2518G0000200WE,32.93327874,-22.10306827,6.453267234,-3.425097315,0.000614579,0.020190724
Bnascaffold2730G0002000WE,707.7762923,-0.772783393,0.212836141,-3.630884257,0.000282452,0.011848696
Bnascaffold2730G0002500WE,20.61409323,-1.55485967,0.471118626,-3.300357033,0.000965619,0.0266765
Bnascaffold286G0003500WE,121.9222004,-0.658349945,0.209950154,-3.135744043,0.001714187,0.039366811
Bnascaffold286G0010500WE,2922.243925,-1.069257295,0.324664959,-3.293417614,0.000989773,0.027171464
Bnascaffold286G0013800WE,41.83664335,-2.856815274,0.520696253,-5.486529352,4.10E-08,1.14E-05
Bnascaffold286G0013900WE,33.53757997,-1.235498473,0.358575861,-3.44557068,0.000569855,0.019216611
Bnascaffold286G0016500WE,5.31577316,5.725975746,1.430385698,4.003099132,6.25E-05,0.004029295
Bnascaffold286G0017600WE,232.4229685,-0.532992792,0.155196558,-3.434308068,0.000594069,0.019769872
Bnascaffold286G0020700WE,207.7512722,-0.592279139,0.164448001,-3.601619578,0.000316241,0.012771025
Bnascaffold286G0023300WE,112.2416637,-0.609078013,0.195676356,-3.112680674,0.001853965,0.041572241
Bnascaffold286G0024200WE,75.28233891,-0.782167864,0.249600806,-3.133675236,0.001726318,0.039575841
Bnascaffold286G0028300WE,189.1221318,0.7679439,0.199288609,3.853425969,0.000116476,0.006322025
Bnascaffold286G0035900WE,327.5910106,0.514387813,0.141795323,3.627678278,0.000285981,0.011891771
Bnascaffold286G0042900WE,160.1824168,0.514122525,0.16839631,3.053051016,0.002265274,0.047248052
Bnascaffold286G0047000WE,40.89704875,-1.126241018,0.348701996,-3.2298095,0.001238727,0.031385783
Bnascaffold2904G0002000WE,14342.50071,-0.808516007,0.19227806,-4.204931173,2.61E-05,0.002135629
Bnascaffold2904G0009000WE,12.12011697,-2.240342503,0.738583067,-3.033297947,0.002418966,0.04935088
Bnascaffold2904G0011100WE,174.7896951,-1.588734741,0.412245089,-3.853859714,0.00011627,0.00631739
Bnascaffold2904G0015800WE,112.9963985,-0.631088856,0.185575152,-3.400718518,0.00067209,0.021224685
Bnascaffold2904G0016800WE,88.9279826,-0.623748491,0.161737317,-3.856552737,0.000114997,0.006280871
Bnascaffold2904G0018500WE,5.78437103,-5.002149337,1.35790987,-3.683712333,0.000229862,0.010156076
Bnascaffold2904G0025200WE,42.02964039,-1.497094554,0.390398999,-3.834780717,0.000125676,0.00664204
Bnascaffold2904G0026400WE,6.644598022,-2.740333733,0.752032006,-3.643905725,0.000268532,0.011411292
Bnascaffold2966G0000300WE,5.820244687,1.636176878,0.527950651,3.099109499,0.001941033,0.042736241
Bnascaffold3043G0000200WE,38.3180678,4.538566625,1.011315395,4.487785557,7.20E-06,0.00081155
Bnascaffold3139G0000700WE,9.226455958,18.21024018,5.469689529,3.329300517,0.000870644,0.025059303
Bnascaffold315G0000200WE,35.44376462,22.124512,3.355233759,6.594029981,4.28E-11,2.91E-08
Bnascaffold3351G0000200WE,1301.754462,-0.662816118,0.202203971,-3.277957969,0.00104561,0.028099213
Bnascaffold338G0000300WE,5.820244687,1.636176878,0.527950651,3.099109499,0.001941033,0.042736241
Bnascaffold445G0000200WE,18.43548934,4.790947725,1.366675954,3.505547683,0.000455669,0.016313258
Bnascaffold530G0000200WE,29.67778304,1.298808497,0.421565127,3.080920153,0.00206362,0.044460542
Bnascaffold648G0000100WE,471.4889533,-0.601409672,0.130809408,-4.597602583,4.27E-06,0.000551574
Bnascaffold970G0000200WE,32.93327874,-22.10306827,6.453267234,-3.425097315,0.000614579,0.020190724
Bnascaffold985G0000300WE,4.089436851,21.80802942,6.453500465,3.379255884,0.000726823,0.022242578
